word,stemed
टंकलिखित,टंकलिखित
टण्क,टंक
टण्कप्णा,टणकपणा
टक्ळ्या,टकळी
टके,टका
टक्कल्,टक्कल
टक्कर्,टक्कर
टक्कर्ल्यासारखे,टक्करणे
टक्केवारी,टक्केवारी
टक्मक्,टकमक
टमाटे,टमाटा
टम्रेल,टमरेल
टन्,टन
टपालाऐवजी,टपाल
टपावर्,टप
टप्प्यावर्,टप्पा
टप्ऱ्या,टपरी
टर्,टर
टराटरा,टराटरा
टर्फलापासून,टरफल
टर्फल्ं,टरफल
टर्कावली,टरकावणे
टर्म,टर्म
टर्म्स,टर्म
टर्र,टर
टस्कगी,टस्कगी
टस्कगीचं,टस्कगी
टस्कगीचे,टस्कगी
टस्कगीला,टस्कगी
टस्कगीनं,टस्कगी
टस्कगीने,टस्कगी
टस्कगीवा,टस्कगी
टस्कगीतील,टस्कगी
टस्कगीत,टस्कगी
टस्कगीतल्या,टस्कगी
टव्टवीत,टवटवीत
टयूनर्,टयूनर
टॅक्सी,टॅक्सी
टॅक्सीचालक्,टॅक्सीचालक
टॅक्सीला,टॅक्सी
टॅक्टर्,टॅक्टर
टेंबे,टेंबे
टेंबेस्वामी,टेंबेस्वामी
टेंडर्,टेंडर
टेबल्,टेबल
टेबलांपाशी,टेबल
टेबलाशी,टेबल
टेबलाशेजारी,टेबल
टेबलाच्या,टेबल
टेबलाजव्ळ,टेबल
टेबलापाशी,टेबल
टेबलासमोरच्या,टेबल
टेबलावर्,टेबल
टेबलावरील,टेबल
टेबलावर्ची,टेबल
टेबलावर्चे,टेबल
टेबल्ं,टेबल
टेहळ्णीवर्,टेहळणी
टेकायचा,टेकणे
टेकून,टेकणे
टेक,टेकणे
टेकडीवर्,टेकडी
टेकड्या,टेकडी
टेकल्ं,टेकणे
टेकले,टेकणे
टेकलो,टेकणे
टेकवून,टेकणे
टेकव्तो,टेकवणे
टेकताना,टेकणे
टेकत्च,टेकवणे
टेक्निशिअन्स,टेक्निशिअन
टेक्स्टबुक,टेक्स्टबुक
टेलर्,टेलर
टेलरिंग,टेलरिंग
टेलिफोन,टेलिफोन
टेलिग्राफिक,टेलिग्राफिक
टेलिग्राम,टेलिग्राम
टेन्शन्,टेन्शन
टेनिस,टेनिस
टेनिसचा,टेनिस
टेनिसची,टेनिस
टेनिसच्या,टेनिस
टेनिसकोर्टही,टेनिसकोर्ट
टेनिसम्धले,टेनिस
टेनिसन्च्या,टेनिसन
टेप,टेप
टेपरेकऑर्ड,टेपरेकॉर्ड
टेपरेकऑर्डला,टेपरेकॉर्ड
टेपरेकऑर्डर्,टेपरेकॉर्डर
टेपरेकऑर्डर्च,टेपरेकॉर्डर
टेपरेकऑर्डर्सारखे,टेपरेकॉर्डर
टेपरेकऑर्डर्वरून,टेपरेकॉर्डर
टेपरेकऑर्डिंगची,टेपरेकॉर्डिंग
टेपव्र,टेप
टेप्स,टेप
टिळक्,टिळक
टिळकांचे,टिळक
टिळकांच्या,टिळक
टिळक्मंदिराच्या,टिळकमंदिर
टिळक्मंदिरात,टिळकमंदिर
टिंगल्,टिंगल
टिकाऊपणा,टिकाऊपणा
टिकावा,टिकणे
टिकून,टिकणे
टिकणारी,टिकणे
टिकणार,टिकणे
टिकण्याचे,टिकणे
टिकण्यास,टिकणे
टिकला,टिकणे
टिकली,टिकणे
टिकले,टिकणे
टिकटिक,टिकटिक
टिकवाल,टिकवणे
टिकवावे,टिकवणे
टिकवायची,टिकवणे
टिकवायला,टिकवणे
टिकव्णे,टिकवणे
टिकव्ण्याचा,टिकवणे
टिकव्ण्याच्या,टिकवणे
टिकवून,टिकवणे
टिकविणे,टिकवणे
टिकविण्याचे,टिकवणे
टिकविण्याच्या,टिकवणे
टिकविण्यासाठी,टिकवणे
टिकविल्या,टिकवणे
टिकविता,टिकवणे
टिकव्ता,टिकवणे
टिकत्,टिकवणे
टिकते,टिकवणे
टिनाच्या,टिना
टिपून,टिपणे
टिप,टीप
टिपण्,टिपण
टिपणारे,टिपणे
टिपणे,टिपणे
टिपण्वही,टिपणवही
टिपली,टिपणे
टिपऱ्या,टिपरी
टिपत्,टिपणे
टिटव्यांचा,टिटवी
टिवटिवाट,टिवटिवाट
टोचून,टोचणे
टोचणी,टोचणी
टोचणीतूनच्,टोचणी
टोचच्त,टोचणे
टोकं,टोक
टोकणारे,टोकणे
टोकदार,टोक
टोमॅटोची,टोमॅटो
टोमॅटोसारखी,टोमॅटो
टोपात,टोप
टोपी,टोपी
टोपीतले,टोपी
टोप,टोप
टोपण्,टोपण
टोपण्नाव,टोपणनाव
टोपल्ं,टोपले
टोपल्यांवर्,टोपले
टोप्या,टोप
ट्रांझिस्टर्,ट्रांझिस्टर
ट्रांन्झिस्टर्,ट्रांझिस्टर
ट्रान्स्फर्,ट्रान्स्फर
ट्रायल्,ट्रायल
ट्रीटमेंट,ट्रीटमेंट
ट्रंका,ट्रंक
ट्रंक,ट्रंक
ट्रक्चालक्,ट्रकचालक
ट्रस्ट,ट्रस्ट
ट्रस्टची,ट्रस्ट
ट्रस्टचे,ट्रस्ट
ट्रस्टच्या,ट्रस्ट
ट्रस्टस्,ट्रस्ट
ट्रे,ट्रे
ट्रेड,ट्रेड
ट्रेमधील,ट्रे
ट्रेमध्ये,ट्रे
ट्रेनची,ट्रेन
ट्रेनच्या,ट्रेन
ट्रेनने,ट्रेन
ट्रेन्ड्स्,ट्रेण्ड
ट्रिक,ट्रिक
टुणक्न्,टुणकन
टुकीनं,टुक
टुमणे,टुमणे
ट्यूनर्ची,ट्यूनर
ट्यूनिंग,ट्यूनिंग
