word,stemed
तारत्म्याने,तारतम्य
तारत्म्य,तारतम्य
तारे,तारा
तारेवर्,तार
तारेवर्ची,तार
तारेतला,तार
तासाभराने,तास
तासाभरात,तास
तासाभरातच्,तास
तासांबाबत्,तास
तासांचा,तास
तासांचं,तास
तासांच्या,तास
तासांना,तास
तासांपर्यत्,तास
तासांपेकी,तास
तासांत,तास
तासाची,तास
तासाला,तास
तासानंतर्,तास
तासाने,तास
तासापर्यत्,तास
तासापेक्षा,तास
तासास,तास
तासात,तास
तासातली,तास
तासभ्राच्या,तास
तासभ्र,तासभर
तासभ्रच्,तासभर
तासच्,तास
तासन्,तास
तासप्र्यंत,तास
तासतास,तासतास
ताटातूट,ताटातूट
ताटी,ताट
ताटीची,ताट
ताटीचं,ताटी
ताटक्ळल्यावर्,ताटकळणे
ताटक्ळत्,ताटकळणे
ताटल्या,ताटली
ताटवाटया,ताटवाटी
ताटे,ताट
ताव,ताव
तावडीतून,तावड
तावदानावर्,तावदान
तावदाने,तावदान
ताता,तात
ताताचं,तात
तातानं,तात
तात,तात
तात्काळ,तात्काळ
तात्कलिक,तात्कालिक
तात्पर्य,तात्पर्य
तात्वीक,तात्त्विक
तात्विक,तात्त्विक
तात्त्विक,तात्त्विक
तात्यासाहेब,तात्यासाहेब
तादात्म,तादात्म्य
तादात्म्य,तादात्म्य
तीनशे,तीनशे
तीनच्,तीन
तीनचा,तीन
तीनचार,तीनचार
तीनचारच्,तीनचार
तीनम्धल्ं,तीन
तीनपेकी,तीन
तीनतीन,तीन
तीनदा,तीनदा
तीरावर्,तीर
तीरी,तीर
तीर्थक्षेत्राला,तीर्थक्षेत्र
तीर्थक्षेत्र,तीर्थक्षेत्र
तीर्थरूप,तीर्थरूप
तीव्रप्णे,तीव्रपणे
तीव्रता,तीव्रता
तीव्रतेच्या,तीव्रता
तीव्रतेने,तीव्रता
तीव्रतेनेच,तीव्रता
तृप्तीवर्च,तृप्ती
तृप्त,तृप्त
तृतीयास्थानी,तृतीयास्थान
तृतीयातील,तृतीया
तृतीयात,तृतीय
तृतीयस्थानावर्,तृतीयस्थान
तृतीयस्थानावरून,तृतीयस्थान
तृतीयस्थानात,तृतीयस्थान
तृतीयस्थानी,तृतीयस्थान
तृतीयेश,तृतीयेश
तृतियांशापेक्षा,तृतीयांश
तृतियातील,तृतीय
तूळ,तूळ
तूळेचा,तूळ
तूर्त,तूर्त
तूट,तुटणे
तऑमस्,तॉमस
तळ्,तळ
तळागाळाच्या,तळगाळ
तळागाळातल्या,तळगाळ
तळापर्यत्,तळ
तळ्घर्,तळघर
तळ्घरांची,तळघर
तळ्घरात,तळघर
तळ्घरे,तळघर
तळ्हातांमध्ये,तळहात
तळ्हाताचा,तळहात
तळ्हाताच्या,तळहात
तळ्हातावर्,तळहात
तळ्हात,तळहात
तळ्हातही,तळहात
तळ्मळ्,तळमळ
तळ्मळीने,तळमळ
तळ्मळ्ला,तळमळणे
तळ्मळ्त,तळमळणे
तळ्पायाचे,तळपाय
तळ्पायावर्,तळपाय
तळ्पणारा,तळपणे
तळ्वळ्कर्,तळवळकर
तळ्वळ्करांची,तळवळकर
तळ्वे,तळवा
तळ्व्याकडून,तळवा
तळ्व्यावर्,तळवा
तळ्यावर्,तळे
तंबाकूच्या,तंबाखू
तंबूत,तंबू
तंबोऱ्याच्या,तंबोरा
तंज्ञाच्या,तज्ज्ञ
तंज्ञ,तज्ज्ञ
तंतूपासून,तंतू
तंत्रशुध्द,तंत्रशुद्घ
तंत्रज्ञानाच्या,तंत्रज्ञान
तंत्रज्ञान,तंत्रज्ञान
तंत्रप्द्धती,तंत्रपद्धती
तंत्रे,तंत्र
तंदुरी,तंदुरी
तणावा,तणावा
तणावात,तणाव
तणातणीत,तणातणी
तण्विरहीत,तणावरहित
तफावत्,तफावत
तशाच,तसा
तथाकथित,तथाकथित
तब्बल्,तब्बल
तब्क,तबक
तब्कडी,तबकडी
तब्कडीवर्,तबकडी
तब्कडीतून,तबकडी
तब्ला,तबला
तब्लजी,तबलजी
तब्ल्याच्या,तबला
तब्ल्याला,तबला
तब्येतीनं,तब्येत
तडाख्यानं,तडाखा
तडाख्यातच्,तडाखा
तडातड्,तडातड
तडीस,तड
तड्फड्तात,तडफडणे
तड्फड्त,तडफडणे
तड्जोडी,तडजोड
तड्जोडींचा,तडजोड
तड्जोड,तडजोड
तड्काफड्की,तडकाफडकी
तड्क,तडक
तड्तडीत,तडतडीत
तग्,तग
तग्डया,तगडा
तग्मग्,तगमग
तग्वण्यासाठी,तगवणे
तह्,तह
तहानेलेल्या,तहानेला
तज्ञांच्या,तज्ज्ञ
तज्ञांना,तज्ज्ञ
तज्ञांनी,तज्ज्ञ
तज्ञाने,तज्ज्ञ
तज्ञ,तज्ज्ञ
तज्ज्ञांनी,तज्ज्ञ
तक्रारी,तक्रार
तल्वारीने,तलवार
तल्वार,तलवार
तमाशाच्या,तमाशा
तमाम,तमाम
तमोगुणी,तमोगुणी
तमुक,तमुक
तन्मय्,तन्मय
तप्,तप
तपाचर्ण,तपाचरण
तपासायची,तपासणे
तपासायला,तपासणे
तपासून,तपासणे
तपास,तपास
तपासणारे,तपासणे
तपासणी,तपासणी
तपासणीचा,तपासणी
तपासणीसाठी,तपासणी
तपासणे,तपासणे
तपासण्यात,तपासणे
तपासली,तपासणे
तपासले,तपासणे
तपासलेल्या,तपासणे
तपासल्या,तपासणे
तपासनीशाची,तपासनीस
तपासत्,तपासणे
तपासता,तपासणे
तपासते,तपासणे
तप्ःपूत,तपःपूत
तप्शीलासह्,तपशील
तप्शील,तपशील
तप्श्चर्या,तपश्चर्या
तप्श्चर्येची,तपश्चर्या
तप्श्चर्येच्या,तपश्चर्या
तप्श्चर्येला,तपश्चर्या
तप्श्चर्येसाठी,तपश्चर्या
तप्श्चर्येस,तपश्चर्या
तप्शिलाची,तपशील
तप्शिलावर्,तपशील
तप्शिलात,तपशील
तपे,तप
तपेली,तपेली
तपेलीसुध्दा,तपेली
तप्कीर,तपकीर
तप्किरी,तपकिरी
तप्किरीचा,तपकीर
तप्किरीची,तपकीर
तप्किरीचे,तपकीर
तप्किरीच्या,तपकीर
तप्मानावर्,तापमान
तप्मानात,तापमान
तप्मान,तापमान
तप्मनातच्,तापमान
तपोभूमी,तपोभूमी
तपोभूमीत,तपोभूमी
तप्सामर्थ्य,तपसामर्थ्य
तप्स्वी,तपस्वी
तर्,तर
तरातरा,तरातरा
तर्ळून,तरळणे
तर्ळली,तरळणे
तर्ंगायचे,तरंगणे
तर्ंगू,तरंगणे
तर्ंगत्,तरंगणे
तर्णाताठा,तरणाताठा
तर्णीबांड,तरणीबांड
तर्णोपाय,तरणोपाय
तरूणांची,तरुण
तरूणांच्या,तरूण
तरूणांना,तरुण
तरूणांनी,तरुण
तरूणाच्या,तरुण
तरूणीचा,तरुणी
तरूणीचे,तरुणी
तरूणीने,तरुणी
तरूण,तरुण
तरूणप्णात,तरुणपणा
तरूणप्णी,तरुणपण
तरूणप्णीचा,तरुणपण
तरूणप्णीची,तरुणपण
तरूणप्णीच,तरुणपण
तरूणप्ण,तरुणपण
तरूणप्णच्या,तरुणपण
तरून,तरणे
तऱ्हा,तऱ्हा
तऱ्हत्ऱ्हा,तऱ्हा
तऱ्हेचा,तऱ्हा
तऱ्हेची,तऱ्हा
तऱ्हेचे,तऱ्हा
तऱ्हेच्या,तऱ्हा
तऱ्हेने,तऱ्हा
तऱ्हेतऱ्हेची,तऱ्हा
तर्बेज,तरबेज
तर्बेजही,तरबेज
तर्जनीच्या,तर्जनी
तर्कावर्,तर्क
तर्कशास्त्र,तर्कशास्त्र
तर्कशास्त्रच्,तर्कशास्त्र
तर्कशुध्द,तर्कशुद्ध
तर्कमीमांसा,तर्कमीमांसा
तर्कनिष्ठ,तर्कनिष्ठ
तर्कस्ंगती,तर्कसंगती
तर्कटी,तर्कटी
तर्लता,तरलता
तर्न्याताठया,तरणाताठा
तर्ट,तरट
तरुणाशी,तरुण
तरुणाची,तरुण
तरुणाला,तरुण
तरुणापणातील,तरुणापणा
तरुणीला,तरुणी
तरुण,तरुण
तर्तूदी,तरतूद
तर्तूद,तरतूद
तर्तुदी,तरतूद
तर्तुदींचा,तरतूद
तर्दुती,तरतूद
तसाच्या,तसा
तस्ं,तसा
तस्ंच,तसा
तस्ंही,तसा
तस्ंल,तसला
तसूभर्ही,तसूभर
तस्बिरी,तसबीर
तस्बिरीकडे,तसबीर
तसेच,तसा
तस्ला,तसला
तस्लाच,तसला
तस्ली,तसला
तस्लं,तसला
तस्ले,तसला
तस्ल्या,तसला
तस्तशा,तसतसा
तस्तशी,तसतसा
तस्तसा,तसतसा
तस्दी,तसदी
तट्,तट
तट्कन्,तटकन
तट्स्थ,तटस्थ
तवा,तवा
तव्ंग,तवंग
तव्याएवढा,तवा
तत्काळ,तत्काळ
तत्पूर्वी,तत्पूर्वी
तत्पर्,तत्पर
तत्सम्,तत्सम
तत्वावर्,तत्त्व
तत्व,तत्त्व
तत्वच्र्चेचा,तत्त्वचर्चा
तत्वज्ञानावर्,तत्त्वज्ञान
तत्वज्ञान,तत्त्वज्ञान
तत्वज्ञाने,तत्त्वज्ञान
तत्वज्ञ,तत्त्वज्ञान
तत्वे,तत्त्व
तत्तवावर्,तत्त्व
तत्त्वांचा,तत्त्व
तत्त्वांची,तत्त्व
तत्त्वांचे,तत्त्व
तत्त्वांच्या,तत्त्व
तत्त्वांनी,तत्त्व
तत्त्वांप्रमाणे,तत्त्व
तत्त्वाचा,तत्त्व
तत्त्वाचे,तत्त्व
तत्त्वाला,तत्त्व
तत्त्वामध्ये,तत्त्व
तत्त्वानुसार,तत्त्व
तत्त्वापेक्षाही,तत्त्व
तत्त्वावर्,तत्त्व
तत्त्वज्ञाचे,तत्त्वज्ञ
तत्त्वज्ञानी,तत्त्वज्ञानी
तत्त्वप्रभावास,तत्त्वप्रभाव
तत्त्वत्ः,तत्त्वतः
तत्त्वदेखील,तत्त्व
तत्त्वे,तत्त्व
तत्त्विचिंतक्,तत्त्वचिंतक
तत्त्तवेत्ते,तत्त्ववेत्ता
तयारी,तयारी
तयारीमध्ये,तयारी
तयारीने,तयारी
तयारीसाठी,तयारी
तयारीत,तयारी
तयारच्,तयार
तय्रा,तयार
तेंडूलक्रलिखित,तेंडूलकरलिखित
तेथेच,तेथे
तेथेही,तेथे
तेहेतीसह्जार,तेहेतीस
तेजाळत्,तेजाळणे
तेजाब,तेजाब
तेजाने,तेज
तेजीचा,तेजी
तेज,तेज
तेजःपुज,तेजःपुंज
तेजःपुजं,तेजःपुंज
तेजही,तेज
तेजस्विता,तेजस्विता
तेलाबरोबर्च,तेल
तेलाचं,तेल
तेलंगणात,तेलंगण
तेलगू,तेलगू
तेलक्ट,तेलकट
तेलमिश्रित,तेलमिश्रित
तेलपाणी,तेलपाणी
तेराव्या,तेरावा
तेवढीच,तेवढा
तेवढ्ं,तेवढा
तेवढ्ंच,तेवढा
तेवढेच,तेवढा
तेवढेजण्,तेवढा
तेवढ्याच,तेवढा
तेवढ्याचं,तेवढा
तेवढ्यामुळे,तेवढा
तेवढ्यानेच,तेवढा
तेवढ्यापुरता,तेवढा
तेवढ्यापुरत्या,तेवढा
तेवढ्यासाठी,तेवढा
तेवढ्यावर्,तेवढा
तेवढ्यात,तेवढा
तेवढ्यातही,तेवढा
तेव्हा,तेव्हा
तिघांच्या,तिघे
तिघांना,तिघे
तिघांनाही,तिघे
तिघांनी,तिघे
तिघांवर्,तिघे
तिघांत,तिघे
तिघीही,तिघी
तिघं,तिघे
तिघे,तिघे
तिघेही,तिघे
तिखट्,तिखट
तिळा,तिळा
तिळाचे,तीळ
तिळमात्र,तिळमात्र
तिष्ठत्,तिष्ठणे
तिशिपस्तिशीचा,तिशीपस्तिशी
तिथी,तिथी
तिथीचा,तिथी
तिथीच्या,तिथी
तिथून,तिथून
तिथूनच्,तिथून
तिथं,तिथे
तिथंच,तिथे
तिथंल,तिथला
तिथला,तिथला
तिथली,तिथला
तिथले,तिथला
तिथल्या,तिथला
तिथल्याच,तिथला
तिथल्यासारखे,तिथला
तिथप्र्यत्,तिथपर्यंत
तिथप्र्यत्चं,तिथपर्यंत
तिथेच,तिथे
तिथेही,तिथे
तिकीट,तिकीट
तिकीटं,तिकीट
तिकीटे,तिकीट
तिकड्चे,तिकडचा
तिकड्च्या,तिकडचा
तिकडे,तिकडे
तिकडेच,तिकडे
तिकडेही,तिकडे
तिकड्ली,तिकडला
तिकिटाचं,तिकीट
तिकिटावर्,तिकीट
तिकिटे,तिकीट
तिमाही,तिमाही
तिमाहीचे,तिमाही
तिमाहीच्या,तिमाही
तिमाहीला,तिमाही
तिमाहीपर्यत्,तिमाही
तिमाहीत,तिमाही
तिमिर,तिमिर
तिन्ही,तिन्ही
तिप्पट्,तिप्पट
तिरीमिरीवर्,तिरीमिरी
तिऱ्हाइताला,तिऱ्हाईत
तिरपिट,तिरपिट
तिरस्कर्णीय,तिरस्करणीय
तिसांत,तीस
तिसावी,तिसावा
तिसरीत,तिसरी
तिसऱ्या,तिसरा
तिसऱ्याच,तिसरा
तिसऱ्याने,तिसरा
तिसर्चं,तिसरा
तिसरेच,तिसरा
तिव्रतेने,तीव्रता
तितूका,तितुका
तितकासा,तितकासा
तितकीच,तितका
तितक्ं,तितका
तितक्ंसं,तितकासा
तितकेच,तितका
तितकेसे,तितकासा
तितक्याच,तितका
तोंडावर्,तोंड
तोंडावर्ची,तोंड
तोंडी,तोंड
तोंडून,तोंड
तोंडभ्र,तोंडभर
तोंडओळख्,तोंडओळख
तोंडओळख्ही,तोंडओळख
तोंडे,तोंड
तोडांकड्ं,तोंड
तोडांसमोर,तोंड
तोडावा,तोडणे
तोडायला,तोडणे
तोडून,तोडणे
तोड,तोडणे
तोडल्ं,तोडणे
तोडयाची,तोडणे
तोल,तोलणे
तोरा,तोरा
तोतर्ं,तोतरा
तोतऱ्या,तोतरा
तोतरेपणा,तोतरेपणा
त्रासाचाच,त्रास
त्रासाचे,त्रास
त्रासाला,त्रास
त्रासून,त्रासणे
त्रास,त्रासणे
त्रासच्,त्रास
त्रासला,त्रासणे
त्रासदायक्,त्रासदायक
त्रावण्कोर,त्रावणकोर
त्रस्त,त्रस्त
त्रयोदश्,त्रयोदश
त्रय्स्थ,त्रयस्थ
त्रेगुण्यात्मक्,त्रैगुण्यात्मक
त्रेमासिक,त्रैमासिक
त्रेस्ष्ट,त्रेसष्ट
त्रिशुळ,त्रिशूळ
त्रिक,त्रिक
त्रिकोणाभोवती,त्रिकोण
त्रिकोणाच्या,त्रिकोण
त्रिकोणातील,त्रिकोण
त्रिकोणात,त्रिकोण
त्रिकोणी,त्रिकोणी
त्रिकोण,त्रिकोण
त्रिकोणन्क्षत्रे,त्रिकोणनक्षत्र
त्रिकोणयोग,त्रिकोणयोग
त्रिकोन,त्रिकोण
त्रिमूतीपुढे,त्रिमूर्ती
त्रिपाद,त्रिपाद
त्रिस्थळी,त्रिस्थळी
त्रिस्तर्,त्रिस्तर
त्रिदोषावर्,त्रिदोष
त्र्याण्णव्,त्र्याण्णव
त्र्यंबक्,त्र्यंबक
त्र्यंबक्शास्त्री,त्र्यंबकशास्त्री
त्र्यंबकेश्वर्,त्र्यंबकेश्वर
तुळशी,तुळशी
तुळशीचा,तुळशी
तुळशीचं,तुळस
तुळशीचे,तुळस
तुळशीवर्ची,तुळस
तुळशीदासांच्या,तुळशीदास
तुळस्,तुळस
तुळसीरामा,तुलसीराम
तुळसीरामानं,तुळशीराम
तुळसीराम,तुळशीराम
तुळस्मंजरी,तुळसमंजरी
तुळेतील,तुळा
तुंरूगा,तुंरूग
तुंरूगवासातल्या,तुंरूगवास
तुणतुणे,तुणतुणे
तुफानं,तुफान
तुच्छतावादाची,तुच्छतावाद
तुच्छेतेने,तुच्छता
तुडूंब,तुडुंब
तुडवीत,तुडवणे
तुडवून,तुडवणे
तुडव्ल्या,तुडवणे
तुडव्ट,तुडवणे
तुडव्ताना,तुडवणे
तुडुंब,तुडुंब
तुका,तुका
तुकारामात,तुकाराम
तुकाराम,तुकाराम
तुकडाबिकडा,तुकडाबिकडा
तुकड्यानंतर्,तुकडा
तुकड्यावर्,तुकडा
तुकड्यातुकड्यांनी,तुकडा
तुकेचा,तुक
तुकेमध्ल्या,तुक
तुकोबा,तुकोबा
तुकोबांच्या,तुकोबा
तुकोबाही,तुकोबा
तुकोरामांचे,तुकाराम
तुक्याची,तुका
तुलनात्मक्दृष्ट्या,तुलनात्मक
तुलसी,तुलसी
तुलसीदासांनी,तुलसीदास
तुलेचा,तुला
तुपात,तूप
तुरूंगांत,तुरूंग
तुरूंगाचा,तुरूंग
तुरूंगाची,तुरूंग
तुरूंगानंतर्चा,तुरूंग
तुरूंगातून,तुरूंग
तुरूंगात,तुरूंग
तुरूंगातच्,तुरूंग
तुरूंगातल्या,तुरूंग
तुरूंग,तुरूंग
तुरूंगवासाची,तुरूंगवास
तुरूंगवासाचे,तुरूंगवास
तुरूंगवास,तुरूंगवास
तुरळ्क,तुरळक
तुरकाटया,तुरकाठी
तुर्की,तुर्की
तुर्कस्थान,तुर्कस्तान
तुसडेपणाने,तुसडेपणा
तुसडेपणानेसुध्दा,तुसडेपणा
तुटून,तुटणे
तुटला,तुटणे
तुटली,तुटणे
तुटलेली,तुटणे
तुटलेले,तुटणे
तुटलेल्या,तुटणे
तुटल्यासारखे,तुटणे
तुटपुंजी,तुटपुंजा
तुटतो,तुटणे
तुटेल,तुटणे
तुटेपर्यंत,तुटणे
त्वचारोग,त्वचारोग
त्वचेच्याविरुद्ध,त्वचा
त्वचेमूळे,त्वचा
त्वरीत,त्वरित
त्वरेने,त्वरा
त्वरित,त्वरित
त्वेचेपेक्षा,त्वचा
त्त्वाची,त्वचा
त्यांचाअभिनय्,अभिनय
त्यांचाविसर्,विसर
त्यामानाने,मान
त्यासंदर्भात,संदर्भ
त्यासर्वांचा,सर्व
त्यासोबत्,सोबत
त्यादिवशी,दिवस
त्यचाप्रमाणे,प्रमाण
त्यजू,त्यजणे
